Acousticness,Comments,Danceability,Duration_ms,Energy,Instrumentalness,Key,Likes,Liveness,Loudness,Speechiness,Stream,Tempo,Valence,Views
0.153,5281.0,0.862,262173.0,0.627,0.0,9.0,171834.0,0.366,-5.792,0.0679,17152178.0,120.001,0.0485,30729712.0
0.699,5.0,0.83,294027.0,0.608,0.000202,7.0,169.0,0.177,-3.892,0.162,33818056.0,119.989,0.418,7762.0
0.00676,112252.0,0.435,216893.0,0.837,0.0,3.0,1725961.0,0.117,-8.126,0.449,533889859.0,124.913,0.778,264012406.0
0.181,48844.0,0.664,211253.0,0.845,0.0,4.0,646909.0,0.267,-6.115,0.0461,182207080.0,96.005,0.357,77766753.0
0.00289,28790.0,0.683,237107.0,0.804,0.0,9.0,519636.0,0.0949,-6.592,0.0849,103180456.0,128.007,0.522,73727401.0
0.12,27950.0,0.752,195960.0,0.872,0.0,6.0,778605.0,0.234,-4.186,0.117,74096409.0,123.888,0.677,138537659.0
0.139,25644.0,0.645,190345.0,0.813,1.27e-06,8.0,739551.0,0.211,-5.947,0.0655,48153377.0,145.027,0.476,44685445.0
0.000492,3158.0,0.811,186000.0,0.84,0.00381,7.0,55882.0,0.0647,-5.792,0.255,21000657.0,99.876,0.517,4710299.0
0.0181,579.0,0.641,211862.0,0.57,0.0189,0.0,62558.0,0.77,-12.284,0.15,6858800.0,144.985,0.611,4091149.0
0.0105,5059.0,0.666,219867.0,0.716,1.7e-05,6.0,130805.0,0.122,-4.332,0.0678,31256690.0,142.066,0.544,15840782.0
0.00614,4579.0,0.807,234373.0,0.728,1.79e-05,11.0,76104.0,0.144,-6.815,0.058,9799512.0,119.981,0.776,21045964.0
0.000114,7.0,0.696,280560.0,0.886,0.000182,7.0,554.0,0.309,-4.166,0.0444,,124.996,0.825,80720.0
0.314,13521.0,0.689,576702.0,0.535,0.0,8.0,725028.0,0.0847,-8.537,0.357,28976830.0,120.105,0.569,58805157.0
0.146,9453.0,0.762,250588.0,0.714,0.0,9.0,803711.0,0.0415,-2.436,0.219,31545318.0,112.985,0.558,97428679.0
0.668,1845.0,0.799,207273.0,0.672,1.79e-06,7.0,221800.0,0.0848,-2.2,0.333,16719083.0,88.119,0.531,23409414.0
0.235,4889.0,0.837,225067.0,0.577,0.0,3.0,341876.0,0.0753,-5.853,0.207,15450532.0,129.944,0.564,30613516.0
0.47,4944.0,0.591,240600.0,0.62,0.0,1.0,473506.0,0.0894,-4.036,0.262,11062085.0,199.808,0.546,39396217.0
0.0949,8983.0,0.773,223059.0,0.641,1.08e-06,6.0,817755.0,0.107,-3.148,0.301,18984863.0,85.117,0.712,89665486.0
0.0422,17684.0,0.815,197000.0,0.706,0.0,11.0,560753.0,0.256,-3.844,0.0554,26350888.0,120.011,0.621,44847793.0
0.113,9207.0,0.743,177231.0,0.705,0.0,7.0,766290.0,0.0704,-2.259,0.296,26221054.0,86.554,0.26,48008966.0
0.0935,10061.0,0.906,303769.0,0.641,0.0,3.0,770050.0,0.0551,-2.875,0.308,52803216.0,129.987,0.678,42300870.0
0.133,,0.679,432000.0,0.42,0.0,5.0,,0.156,-9.772,0.175,10821901.0,106.706,0.903,
0.0425,7399.0,0.695,215150.0,0.923,0.0469,1.0,282150.0,0.116,-3.93,0.0522,,108.014,0.551,8435336.0
0.0762,38.0,0.661,381395.0,0.848,0.0322,6.0,867.0,0.106,-2.382,0.164,,129.058,0.358,193369.0
0.739,89893.0,0.584,237453.0,0.609,0.0,4.0,2987150.0,0.155,-4.261,0.164,,92.967,0.825,107256663.0
0.623,89893.0,0.549,213107.0,0.407,0.0,10.0,2987150.0,0.0997,-8.133,0.0954,,181.71,0.88,107256663.0
0.572,0.0,0.355,322168.0,0.62,0.0,11.0,17.0,0.107,-5.688,0.0385,,92.927,0.243,1209.0
0.0609,89893.0,0.62,204905.0,0.829,0.0,3.0,2987150.0,0.113,-5.353,0.0467,,122.019,0.577,107256663.0
0.0674,89893.0,0.614,137613.0,0.739,0.0,5.0,2987150.0,0.466,-4.168,0.053,,98.712,0.429,107256663.0
0.0463,,0.391,222430.0,0.852,0.0,4.0,16.0,0.329,-3.56,0.463,,170.865,0.336,700.0
0.238,89893.0,0.864,222407.0,0.411,0.0,9.0,2987150.0,0.0831,-13.733,0.153,,114.048,0.515,107256663.0
0.191,0.0,0.273,214988.0,0.618,0.0,5.0,9.0,0.212,-5.988,0.0448,,79.217,0.256,647.0
0.354,40.0,0.763,205296.0,0.386,0.0,11.0,145.0,0.223,-14.076,0.174,,99.963,0.822,6871.0
0.0325,9885.0,0.544,238493.0,0.5,3.78e-06,11.0,315445.0,0.109,-8.253,0.026,118886569.0,93.621,0.177,48256358.0
0.15,284.0,0.568,230098.0,0.686,1.81e-06,1.0,4793.0,0.0881,-6.635,0.033,15856821.0,172.075,0.725,287154.0
0.271,1187.0,0.639,213733.0,0.666,0.0,0.0,27519.0,0.111,-7.775,0.0636,38305686.0,98.384,0.372,1571379.0
0.724,18.0,0.564,214667.0,0.209,3.99e-05,3.0,7098.0,0.107,-8.922,0.0317,47827214.0,109.024,0.402,532978.0
0.841,168.0,0.606,206267.0,0.326,0.0,10.0,4014.0,0.139,-10.031,0.0294,9755287.0,91.626,0.414,295422.0
0.203,330.0,0.559,209907.0,0.562,9.48e-06,11.0,12926.0,0.17,-5.674,0.0325,27346425.0,132.062,0.428,1049244.0
0.779,2201.0,0.354,259559.0,0.206,0.00021,0.0,95460.0,0.0959,-11.799,0.0365,39229037.0,139.056,0.202,7718350.0
0.327,5294.0,0.236,279373.0,0.578,0.00015,7.0,115314.0,0.206,-5.477,0.0404,39809540.0,75.367,0.227,9198502.0
0.77,770.0,0.554,212480.0,0.47,2.6e-06,8.0,13905.0,0.106,-6.604,0.0548,21098857.0,95.598,0.346,1439189.0
0.228,22.0,0.652,248240.0,0.773,7.41e-06,11.0,15262.0,0.0972,-4.798,0.0457,16051935.0,105.946,0.435,791580.0
0.0836,20324.0,0.252,263467.0,0.827,0.000287,2.0,209282.0,0.219,-4.971,0.0321,73176779.0,93.968,0.477,47653403.0
0.218,4331.0,0.367,200227.0,0.701,0.00152,9.0,50742.0,0.306,-6.506,0.0305,39801213.0,123.346,0.499,13251791.0
0.336,5741.0,0.532,247947.0,0.57,0.0107,5.0,76397.0,0.115,-6.677,0.028,18669772.0,150.062,0.392,16793031.0
0.189,2257.0,0.525,188040.0,0.869,0.000337,3.0,49477.0,0.0943,-5.085,0.0365,20383272.0,141.836,0.799,6010000.0
0.852,14830.0,0.58,240267.0,0.49,2.85e-05,2.0,164305.0,0.402,-6.267,0.0286,25236994.0,124.986,0.194,35156443.0
0.717,10052.0,0.601,249947.0,0.386,0.00487,8.0,116166.0,0.109,-9.046,0.0252,14135602.0,147.928,0.273,21893629.0
0.958,5375.0,0.441,252307.0,0.242,0.0,3.0,72181.0,0.0979,-9.474,0.0312,13576969.0,140.546,0.381,12886128.0
0.975,2826.0,0.621,201280.0,0.183,0.000131,2.0,37493.0,0.128,-12.603,0.0268,9335904.0,77.977,0.45,5032816.0
0.373,2108.0,0.417,151040.0,0.849,0.000132,3.0,15452.0,0.104,-5.133,0.03,4988052.0,179.826,0.69,2207008.0
0.767,154.0,0.619,165976.0,0.491,0.0,5.0,1847.0,0.0983,-8.797,0.0319,1980391.0,119.928,0.356,280607.0
0.163,486143.0,0.599,263400.0,0.448,0.0,8.0,19033010.0,0.106,-6.312,0.0232,2312689776.0,95.05,0.168,3361086287.0
0.0451,149738.0,0.807,230747.0,0.893,2.79e-05,11.0,4193306.0,0.366,-3.745,0.0347,1401517917.0,126.011,0.537,476163563.0
0.281,54783.0,0.788,207853.0,0.859,0.0,2.0,2182153.0,0.0424,-2.724,0.0856,1104261508.0,141.02,0.822,259267738.0
0.581,1130327.0,0.825,233713.0,0.652,0.0,1.0,31047780.0,0.0931,-3.183,0.0802,3362005201.0,95.977,0.931,5908398479.0
0.607,170389.0,0.614,258987.0,0.379,0.000464,4.0,6645829.0,0.0986,-10.48,0.0476,2067689483.0,107.989,0.201,1265617910.0
0.0529,19898.0,0.574,209027.0,0.852,0.0,2.0,561172.0,0.161,-1.248,0.0397,92498982.0,123.038,0.501,24283273.0
0.474,362545.0,0.781,281560.0,0.445,0.0,2.0,14343730.0,0.184,-6.061,0.0295,2154334378.0,78.998,0.591,3547155867.0
0.182,37567.0,0.756,206071.0,0.697,0.0,8.0,1834062.0,0.333,-6.377,0.0401,619247782.0,94.996,0.956,140993773.0
0.161,16591.0,0.87,159124.0,0.479,0.000157,9.0,689733.0,0.209,-7.779,0.165,119730400.0,104.059,0.717,80086629.0
0.536,92841.0,0.522,207520.0,0.385,0.0,0.0,3012544.0,0.135,-7.355,0.0288,1160906130.0,89.792,0.236,397154250.0
0.0632,117998.0,0.707,200455.0,0.681,5.15e-06,0.0,4625162.0,0.0322,-4.325,0.0668,283884907.0,117.999,0.646,154519342.0
0.0103,70898.0,0.781,169333.0,0.67,0.0,3.0,1781577.0,0.0761,-3.912,0.0452,618662340.0,127.99,0.595,101543042.0
0.00112,436643.0,0.652,202067.0,0.698,0.000115,10.0,4160811.0,0.0886,-4.667,0.042,1106518603.0,96.021,0.47,904315365.0
0.407,1090717.0,0.53,221360.0,0.422,0.0,5.0,6871536.0,0.107,-6.262,0.0342,691252064.0,119.964,0.349,1163647739.0
0.0981,30696.0,0.672,196453.0,0.642,0.0,5.0,1018264.0,0.1,-4.035,0.0313,304294243.0,121.981,0.494,77378654.0
0.00161,106047.0,0.699,223280.0,0.805,0.00177,4.0,1912799.0,0.249,-5.535,0.0345,512982568.0,109.976,0.232,190171361.0
0.00987,94493.0,0.601,217099.0,0.794,1.36e-06,7.0,3798746.0,0.418,-5.844,0.0671,713211866.0,114.066,0.244,322683243.0
0.00882,855247.0,0.613,231240.0,0.622,0.0,1.0,4578702.0,0.37,-5.794,0.0334,780532094.0,80.003,0.484,954167034.0
0.0767,165509.0,0.573,231907.0,0.781,2.64e-05,8.0,3864034.0,0.0813,-6.406,0.0555,698790385.0,139.934,0.343,512404807.0
0.173,15211.0,0.655,161385.0,0.469,0.0,0.0,412163.0,0.0956,-6.257,0.0292,192678635.0,92.56,0.467,19365768.0
0.369,2127345.0,0.689,229526.0,0.481,1.03e-06,10.0,40147618.0,0.0649,-7.503,0.0815,1521254554.0,80.025,0.283,5773797147.0
0.0897,149004.0,0.553,207347.0,0.652,0.0,0.0,5635392.0,0.111,-6.685,0.206,1138123751.0,94.505,0.551,726604450.0
0.255,142101.0,0.502,243491.0,0.786,0.0,9.0,6142558.0,0.65,-4.378,0.317,1004661276.0,169.021,0.739,788319057.0
0.0646,160330.0,0.684,217667.0,0.834,0.0,2.0,1949321.0,0.271,-4.524,0.0675,494993786.0,164.02,0.538,339187553.0
0.277,1530.0,0.817,234334.0,0.775,0.0,10.0,39964.0,0.108,-4.767,0.108,230458933.0,126.984,0.806,7305521.0
0.0545,30502.0,0.563,227907.0,0.902,0.0,1.0,1750206.0,0.0524,-4.586,0.402,387222121.0,171.999,0.559,246860678.0
0.307,13480.0,0.877,226743.0,0.477,0.0,9.0,795449.0,0.0929,-7.379,0.0587,312193061.0,127.023,0.552,84681466.0
0.118,20340.0,0.628,249288.0,0.629,0.0,6.0,767474.0,0.102,-4.829,0.0485,225241665.0,157.99,0.3,138666796.0
0.0111,37675.0,0.596,206567.0,0.815,0.0,6.0,1460377.0,0.174,-5.668,0.0755,154311299.0,165.015,0.459,192128213.0
0.109,38465.0,0.653,191320.0,0.711,0.0,9.0,759778.0,0.443,-6.454,0.0623,184905162.0,160.048,0.769,180151468.0
0.037,101347.0,0.791,214847.0,0.862,2.19e-05,9.0,5305116.0,0.0814,-3.24,0.11,1719434482.0,123.994,0.592,864856288.0
0.199,314267.0,0.631,222160.0,0.927,0.119,9.0,10603656.0,0.148,-2.787,0.0332,1389243583.0,123.962,0.465,2626029906.0
0.0211,158379.0,0.596,222533.0,0.856,0.0178,4.0,6122177.0,0.141,-3.556,0.0346,1162962817.0,127.949,0.743,1579275326.0
0.000972,58680.0,0.707,206413.0,0.924,0.00703,7.0,1841711.0,0.204,-2.842,0.031,695461958.0,127.937,0.919,305351912.0
0.213,68884.0,0.646,227267.0,0.823,0.0,2.0,3626715.0,0.322,-4.123,0.0394,811401845.0,128.035,0.418,651743534.0
0.172,29859.0,0.698,229605.0,0.895,1.45e-05,0.0,157036.0,0.409,-4.439,0.0628,7259295.0,114.914,0.838,4847763.0
0.025,214414.0,0.734,215227.0,0.766,0.00138,1.0,4538294.0,0.108,-4.485,0.0383,1018031880.0,127.986,0.6,1057066343.0
0.093,17421.0,0.818,219160.0,0.913,3.69e-05,4.0,2505460.0,0.161,-3.06,0.0426,830392892.0,119.986,0.536,455055642.0
0.0642,105475.0,0.893,223413.0,0.745,0.0,11.0,4097987.0,0.0943,-3.105,0.0571,981287133.0,101.018,0.872,673497801.0
0.0392,129238.0,0.738,212640.0,0.868,0.00169,11.0,5685898.0,0.388,-4.373,0.0731,933065966.0,122.003,0.336,1540751624.0
0.13,82120.0,0.637,200690.0,0.643,1.8e-06,4.0,2808718.0,0.142,-6.571,0.0519,530534722.0,97.008,0.533,101169702.0
0.258,35959.0,0.733,202396.0,0.436,0.000573,10.0,1082514.0,0.157,-10.489,0.08,263032419.0,96.985,0.0976,14004124.0
0.106,0.0,0.615,236413.0,0.534,1.76e-05,9.0,4707.0,0.0607,-6.719,0.0386,464198683.0,135.917,0.193,229100.0
0.69,4222.0,0.643,174783.0,0.363,5.17e-05,0.0,307045.0,0.115,-11.738,0.0767,252321626.0,139.865,0.23,21346495.0
0.085,628442.0,0.753,231827.0,0.678,1.64e-06,5.0,14114951.0,0.13,-5.421,0.0644,1068961957.0,96.006,0.583,3096802224.0
0.537,142304.0,0.613,239560.0,0.581,0.000345,0.0,2503027.0,0.25,-8.588,0.0424,563359986.0,130.033,0.551,116554651.0
0.69,452.0,0.663,256124.0,0.319,0.000993,9.0,13249.0,0.117,-13.481,0.0375,213946441.0,109.957,0.193,653845.0
0.492,98068.0,0.359,221307.0,0.543,1.58e-05,7.0,3066281.0,0.118,-7.582,0.0919,703277114.0,68.534,0.453,212206142.0
0.401,3335.0,0.696,194207.0,0.396,5.2e-06,2.0,202527.0,0.125,-10.289,0.0656,206182675.0,120.041,0.38,13770377.0
0.0618,49431.0,0.696,194166.0,0.559,5.58e-05,7.0,1637971.0,0.0887,-9.19,0.0693,191306722.0,163.999,0.433,43850467.0
0.152,6337.0,0.526,182667.0,0.606,2.36e-06,5.0,370746.0,0.194,-5.3,0.259,139674263.0,116.622,0.492,16297947.0
0.314,9377.0,0.463,189893.0,0.642,0.0,1.0,533457.0,0.0686,-4.474,0.34,394495536.0,83.389,0.339,91997296.0
0.189,1965.0,0.684,199920.0,0.671,2.37e-05,7.0,122394.0,0.122,-4.392,0.0464,79908630.0,88.048,0.156,7201591.0
0.0102,208678.0,0.833,204600.0,0.434,0.0219,2.0,6075437.0,0.165,-8.795,0.431,1306688750.0,150.062,0.281,568526947.0
0.0538,2685.0,0.784,265996.0,0.486,0.497,5.0,145178.0,0.101,-6.497,0.0475,123020364.0,110.964,0.0894,17800804.0
0.0603,4714.0,0.883,172933.0,0.657,0.0,8.0,192683.0,0.128,-5.748,0.305,168953668.0,124.992,0.284,26696870.0
0.0212,5261.0,0.898,153600.0,0.64,0.0,5.0,105213.0,0.0919,-8.796,0.255,18174723.0,149.988,0.68,6090971.0
0.000619,50848.0,0.803,257605.0,0.597,4.5e-06,11.0,1217305.0,0.323,-6.035,0.141,443050716.0,136.008,0.331,93172521.0
0.0301,495.0,0.668,90720.0,0.727,0.0,1.0,28510.0,0.143,-4.613,0.248,33226491.0,143.083,0.309,1164323.0
0.00783,16020.0,0.773,136267.0,0.422,0.00693,1.0,437308.0,0.129,-4.572,0.187,269989884.0,77.502,0.488,28573562.0
0.00538,118281.0,0.609,222222.0,0.865,0.0,7.0,1510810.0,0.309,-6.335,0.277,17085695.0,161.848,0.514,45296519.0
0.588,12209.0,0.751,224096.0,0.826,0.0125,5.0,421084.0,0.104,-7.805,0.205,9328887.0,176.063,0.848,8146902.0
0.598,4321.0,0.764,173226.0,0.532,0.0,9.0,358707.0,0.26,-5.979,0.0491,55429185.0,123.95,0.859,36310571.0
0.259,67394.0,0.608,279677.0,0.757,0.00216,2.0,3171939.0,0.259,-6.945,0.164,122505117.0,124.078,0.625,385491264.0
0.513,11377.0,0.429,290400.0,0.614,0.000316,4.0,948320.0,0.0922,-6.573,0.0709,61474197.0,149.966,0.743,101384276.0
0.0908,3306.0,0.827,209032.0,0.717,0.000523,11.0,397303.0,0.0511,-7.755,0.111,62181109.0,123.987,0.772,53848525.0
0.604,2095.0,0.789,142258.0,0.536,2.09e-06,9.0,234308.0,0.088,-5.422,0.0424,32529869.0,124.029,0.877,19763909.0
0.324,3572.0,0.688,200114.0,0.731,0.0,0.0,347007.0,0.326,-6.665,0.108,21040555.0,132.194,0.566,53008478.0
0.0352,6625.0,0.661,258909.0,0.92,1.4e-05,9.0,601968.0,0.314,-3.469,0.188,33299853.0,82.508,0.494,93382046.0
0.174,,0.638,218823.0,0.842,0.000356,7.0,,0.126,-5.305,0.0524,54217671.0,169.901,0.145,
0.336,1128.0,0.513,180750.0,0.345,0.0,7.0,193829.0,0.0584,-7.579,0.0691,94709926.0,79.981,0.68,41726048.0
0.211,11110.0,0.704,198529.0,0.482,0.0,9.0,542341.0,0.3,-5.352,0.0349,167661438.0,102.01,0.604,121168740.0
0.621,12198.0,0.669,185038.0,0.497,0.0,5.0,174860.0,0.103,-5.48,0.0327,50855902.0,130.992,0.701,30791103.0
0.128,8112.0,0.79,171621.0,0.543,1.76e-06,5.0,181859.0,0.153,-6.952,0.0298,28612447.0,122.451,0.794,39614295.0
0.278,4317.0,0.765,202560.0,0.339,0.0,8.0,180519.0,0.131,-8.965,0.0365,347146512.0,123.95,0.864,50987640.0
0.622,,0.781,190773.0,0.553,1.61e-06,5.0,,0.0832,-4.598,0.0454,293347494.0,145.06,0.832,
0.581,22932.0,0.756,176800.0,0.526,1.08e-05,8.0,1172001.0,0.0875,-5.379,0.0408,276272104.0,144.942,0.94,511537476.0
0.277,13040.0,0.832,217600.0,0.525,1.77e-05,10.0,742281.0,0.142,-6.806,0.0412,159703637.0,112.479,0.967,156179239.0
0.472,341.0,0.527,152824.0,0.466,0.0,3.0,28413.0,0.289,-6.143,0.0384,8575574.0,116.447,0.829,5831184.0
0.543,5667.0,0.758,212280.0,0.528,2.84e-05,2.0,349791.0,0.215,-5.294,0.0312,190016541.0,129.973,0.629,108167555.0
0.04,829.0,0.523,244587.0,0.769,0.0,4.0,246583.0,0.136,-5.855,0.0269,372604524.0,136.162,0.876,17592440.0
0.00509,13318.0,0.611,162920.0,0.846,0.0,11.0,558978.0,0.0784,-5.9,0.0436,325100346.0,103.912,0.751,82334090.0
0.028,11067.0,0.609,215760.0,0.759,0.0,6.0,412820.0,0.183,-4.862,0.0276,187979234.0,114.045,0.774,53211164.0
0.0102,810.0,0.626,186627.0,0.488,0.000188,2.0,48066.0,0.141,-7.805,0.0253,52172595.0,104.13,0.404,2303868.0
0.534,2278.0,0.241,112707.0,0.468,0.0,2.0,89965.0,0.161,-9.579,0.0272,155920879.0,91.581,0.451,6231744.0
0.000854,10392.0,0.398,408173.0,0.93,0.121,11.0,255900.0,0.0874,-6.76,0.0615,199236015.0,190.818,0.725,26514905.0
0.00102,1359.0,0.696,221533.0,0.628,0.428,2.0,78593.0,0.272,-8.407,0.0274,84260092.0,100.038,0.701,5608037.0
0.0704,505.0,0.401,193320.0,0.901,0.0,1.0,18979.0,0.538,-5.011,0.041,142773843.0,134.799,0.839,1364308.0
0.0847,86.0,0.407,349187.0,0.424,0.0,0.0,1084.0,0.234,-10.583,0.0318,73223832.0,113.311,0.404,41877.0
0.0175,4828.0,0.53,140507.0,0.861,0.0177,7.0,88991.0,0.0857,-4.67,0.0372,69112639.0,130.476,0.844,14685008.0
0.0293,160415.0,0.726,233902.0,0.769,0.0101,6.0,7282622.0,0.104,-5.043,0.123,1595733286.0,97.985,0.733,1497263567.0
0.0246,432.0,0.841,283693.0,0.733,0.0,1.0,14035.0,0.174,-5.077,0.142,338639728.0,130.009,0.284,1010850.0
0.561,348.0,0.863,154781.0,0.402,0.0,6.0,12695.0,0.0681,-10.403,0.338,3574337.0,103.945,0.561,224568.0
0.152,7299.0,0.761,150213.0,0.773,0.0,11.0,356228.0,0.63,-4.57,0.238,26220322.0,141.174,0.947,14225130.0
0.114,69474.0,0.618,181720.0,0.845,0.0,2.0,2385757.0,0.415,0.175,0.132,238992070.0,171.921,0.486,207546580.0
0.0428,46803.0,0.414,191901.0,0.807,0.0,10.0,2661297.0,0.822,-4.12,0.348,319609081.0,175.158,0.409,244372069.0
0.0172,33082.0,0.762,189692.0,0.696,1.33e-06,5.0,1362569.0,0.22,-4.795,0.126,407435431.0,147.123,0.532,193222461.0
0.199,21.0,0.548,229693.0,0.833,0.0,7.0,857.0,0.305,-3.294,0.0497,88782464.0,190.029,0.467,179980.0
0.0233,23869.0,0.845,187521.0,0.709,0.0,10.0,1316493.0,0.094,-4.547,0.0714,346367209.0,98.062,0.62,195877419.0
0.102,24142.0,0.535,212815.0,0.794,1.52e-05,0.0,1031404.0,0.144,-4.933,0.161,119994653.0,203.712,0.799,207595902.0
0.0889,40033.0,0.639,207301.0,0.703,1.78e-06,4.0,1936708.0,0.0865,-6.33,0.0794,679108210.0,169.888,0.138,204265305.0
0.0297,25234.0,0.776,184104.0,0.808,0.000127,11.0,720890.0,0.103,-4.501,0.117,290520956.0,123.988,0.494,36655871.0
0.597,,0.608,250534.0,0.626,2.16e-06,2.0,,0.25,-4.773,0.301,1214940413.0,176.086,0.246,
0.017,55566.0,0.734,270741.0,0.836,1.64e-05,10.0,3374362.0,0.179,-4.803,0.0735,587928998.0,80.002,0.623,1008938076.0
0.00638,83149.0,0.58,232147.0,0.695,0.0,6.0,2870081.0,0.174,-8.244,0.0671,723300548.0,168.124,0.402,339808540.0
0.167,260490.0,0.778,159666.0,0.651,0.0,9.0,7761922.0,0.177,-5.421,0.266,362093363.0,100.094,0.569,887550342.0
0.129,37659.0,0.764,251773.0,0.59,0.00847,7.0,976778.0,0.0851,-4.292,0.0395,266146912.0,99.996,0.281,254887144.0
0.464,51.0,0.79,216414.0,0.655,0.00165,1.0,7193.0,0.0837,-3.376,0.0762,45682725.0,170.023,0.56,439629.0
0.111,7333.0,0.778,198613.0,0.658,0.0,6.0,480266.0,0.295,-5.808,0.237,70448004.0,179.966,0.578,97782587.0
0.221,2111.0,0.66,198540.0,0.915,0.0,1.0,79637.0,0.388,-2.43,0.0678,18929102.0,100.015,0.377,7108755.0
0.777,581710.0,0.55,231487.0,0.448,0.000459,11.0,4294367.0,0.111,-9.117,0.0366,142929115.0,147.986,0.388,281103508.0
0.585,23164.0,0.718,200992.0,0.382,0.0,7.0,1671452.0,0.128,-8.237,0.0466,113790392.0,87.029,0.499,216581828.0
0.123,26831.0,0.788,182739.0,0.87,1.43e-05,9.0,1882464.0,0.0692,-5.217,0.177,91934401.0,109.974,0.884,356807355.0
0.238,166542.0,0.441,230082.0,0.61,0.0,9.0,5394647.0,0.101,-5.182,0.0404,63110780.0,79.736,0.348,601748650.0
0.306,45716.0,0.573,174000.0,0.819,1.13e-06,1.0,346844.0,0.0653,-6.246,0.256,5921975.0,108.786,0.862,44370705.0
0.155,185316.0,0.725,184433.0,0.912,7.68e-05,9.0,5169453.0,0.107,-3.665,0.0851,74982321.0,104.054,0.674,1226957185.0
0.0984,66038.0,0.801,187006.0,0.856,6.62e-05,0.0,3100777.0,0.228,-4.233,0.065,51341590.0,106.026,0.919,882130101.0
0.163,,0.737,191089.0,0.961,0.0,10.0,,0.361,-0.155,0.0747,98158101.0,108.014,0.567,
0.191,33096.0,0.789,174711.0,0.95,1.41e-05,5.0,2201834.0,0.0969,-3.604,0.0759,37324477.0,126.013,0.746,472320564.0
0.332,23463.0,0.595,212522.0,0.61,2.14e-06,7.0,500052.0,0.0628,-6.887,0.0499,55399812.0,97.974,0.314,27648482.0
0.229,71676.0,0.508,320467.0,0.792,0.124,0.0,1586690.0,0.145,-7.311,0.0297,622835357.0,147.067,0.601,96877042.0
0.467,1466.0,0.356,298680.0,0.67,0.000106,2.0,30695.0,0.288,-5.825,0.0324,83433218.0,135.032,0.117,1837847.0
0.032,905.0,0.445,258653.0,0.708,0.0908,3.0,76693.0,0.171,-6.268,0.0293,114153480.0,141.965,0.414,2439327.0
0.536,346.0,0.44,219453.0,0.508,0.525,3.0,14381.0,0.0903,-7.821,0.0274,31160102.0,81.097,0.217,1467071.0
0.674,1451.0,0.492,199414.0,0.344,0.531,5.0,23451.0,0.0933,-15.259,0.0259,54018697.0,86.485,0.247,2180123.0
0.364,96.0,0.49,368547.0,0.466,0.888,1.0,6589.0,0.0568,-7.685,0.0284,49267838.0,104.882,0.153,232032.0
0.223,111.0,0.545,206625.0,0.416,0.943,9.0,4536.0,0.227,-11.186,0.0305,12459828.0,128.034,0.224,213051.0
0.472,214.0,0.568,348440.0,0.865,0.000425,1.0,2591.0,0.0845,-7.401,0.0289,48866217.0,110.85,0.421,399643.0
0.39,336.0,0.353,284907.0,0.73,0.863,7.0,9015.0,0.136,-11.021,0.0343,13696937.0,168.234,0.427,484210.0
0.446,1746.0,0.465,244947.0,0.818,0.976,0.0,43749.0,0.232,-7.924,0.03,42352803.0,148.427,0.53,3860926.0
0.00226,27515.0,0.721,154983.0,0.738,4.41e-06,7.0,1157396.0,0.118,-4.77,0.0403,539669724.0,119.976,0.637,128292014.0
0.0427,185310.0,0.842,181027.0,0.734,0.0,1.0,6430667.0,0.106,-5.065,0.0588,1191462347.0,137.958,0.952,355402294.0
0.0183,1632.0,0.725,200880.0,0.571,0.0,1.0,96523.0,0.0519,-6.007,0.102,140981489.0,146.035,0.61,9223129.0
0.00839,33515.0,0.852,180645.0,0.698,1.03e-06,9.0,1577360.0,0.0773,-7.206,0.0629,437295470.0,113.039,0.324,118361100.0
0.108,16905.0,0.795,183000.0,0.496,0.0,0.0,749032.0,0.0645,-5.883,0.0722,449614888.0,94.01,0.874,57077879.0
0.0296,18786.0,0.667,175093.0,0.954,0.0,2.0,483530.0,0.331,-3.462,0.0817,184712288.0,114.03,0.807,48321947.0
0.637,,0.359,206067.0,0.497,0.0,0.0,51211.0,0.105,-6.244,0.0288,45948796.0,99.186,0.169,1162605.0
0.00447,4486.0,0.704,183537.0,0.778,0.0,5.0,205493.0,0.0731,-5.331,0.0971,57667949.0,101.025,0.821,14119175.0
0.0045,24713.0,0.659,201960.0,0.857,1.93e-06,11.0,365168.0,0.335,-5.85,0.0437,133222697.0,106.965,0.798,31385405.0
0.217,985.0,0.669,178222.0,0.629,0.0,1.0,22377.0,0.366,-5.018,0.0803,47406951.0,110.865,0.294,657136.0
0.0293,12110.0,0.645,225560.0,0.904,0.0,2.0,381362.0,0.0834,-4.532,0.0462,323972288.0,105.97,0.671,85485567.0
0.0916,21190.0,0.506,226867.0,0.886,0.0,11.0,799953.0,0.0734,-3.225,0.0655,437234139.0,143.935,0.595,230253639.0
0.0571,18516.0,0.661,190187.0,0.751,0.0,7.0,560761.0,0.105,-2.909,0.0481,277988174.0,109.995,0.875,137283342.0
0.0064,2847.0,0.571,203133.0,0.937,0.0,5.0,105757.0,0.316,-3.467,0.0365,93279028.0,115.013,0.584,20183301.0
0.0275,14460.0,0.616,219973.0,0.728,0.0,9.0,511660.0,0.228,-4.02,0.0278,168465144.0,111.934,0.375,139702794.0
0.105,5066.0,0.622,176160.0,0.932,2.37e-06,11.0,127657.0,0.328,-4.66,0.0498,127274041.0,108.051,0.519,32597238.0
